Rep,N,Crate,Model,MSE_R,MSE_C,nu
40,100,0.0,MVNR,2.77029459533162,,4
40,100,0.0,MVTR,2.77525048997691,,4
40,100,0.0,MSLR,2.77537612012685,,4
40,100,0.0,MVNCR,2.77029459533162,,4
40,100,0.0,MVTCR,2.77525048995804,,4
40,100,0.0,MSLCR,2.77534341617051,,4
41,100,0.0,MVNR,3.49395531635151,,4
41,100,0.0,MVTR,3.49680571831763,,4
41,100,0.0,MSLR,3.49652926362089,,4
41,100,0.0,MVNCR,3.49395531635151,,4
41,100,0.0,MVTCR,3.49680571831769,,4
41,100,0.0,MSLCR,3.49736645056371,,4
42,100,0.0,MVNR,3.64131430266813,,4
42,100,0.0,MVTR,3.64500253789333,,4
42,100,0.0,MSLR,3.64514294883788,,4
42,100,0.0,MVNCR,3.64131430266813,,4
42,100,0.0,MVTCR,3.64500253789294,,4
42,100,0.0,MSLCR,3.64492402759402,,4
43,100,0.0,MVNR,2.81296481706654,,4
43,100,0.0,MVTR,2.8126448657927,,4
43,100,0.0,MSLR,2.81292597167333,,4
43,100,0.0,MVNCR,2.81296481706654,,4
43,100,0.0,MVTCR,2.81264486579256,,4
43,100,0.0,MSLCR,2.8129069850081,,4
44,100,0.0,MVNR,3.06391950393483,,4
44,100,0.0,MVTR,3.06462765998889,,4
44,100,0.0,MSLR,3.06433201470554,,4
44,100,0.0,MVNCR,3.06391950393483,,4
44,100,0.0,MVTCR,3.06462765998593,,4
44,100,0.0,MSLCR,3.06455831891354,,4
45,100,0.0,MVNR,3.50840169846501,,4
45,100,0.0,MVTR,3.51909541973096,,4
45,100,0.0,MSLR,3.51838656565489,,4
45,100,0.0,MVNCR,3.50840169846501,,4
45,100,0.0,MVTCR,3.51909541973464,,4
45,100,0.0,MSLCR,3.51862024767388,,4
46,100,0.0,MVNR,3.4878108070238,,4
46,100,0.0,MVTR,3.49329341754766,,4
46,100,0.0,MSLR,3.49375887932365,,4
46,100,0.0,MVNCR,3.4878108070238,,4
46,100,0.0,MVTCR,3.49329341761406,,4
46,100,0.0,MSLCR,3.49436921016177,,4
47,100,0.0,MVNR,3.04003697903877,,4
47,100,0.0,MVTR,3.04255538552264,,4
47,100,0.0,MSLR,3.04195404849694,,4
47,100,0.0,MVNCR,3.04003697903877,,4
47,100,0.0,MVTCR,3.04255538552789,,4
47,100,0.0,MSLCR,3.04305848396063,,4
48,100,0.0,MVNR,3.18582719846962,,4
48,100,0.0,MVTR,3.18976958365307,,4
48,100,0.0,MSLR,3.18967725761396,,4
48,100,0.0,MVNCR,3.18582719846962,,4
48,100,0.0,MVTCR,3.18976958363428,,4
48,100,0.0,MSLCR,3.18984424611756,,4
49,100,0.0,MVNR,4.24687076535662,,4
49,100,0.0,MVTR,4.2463540346981,,4
49,100,0.0,MSLR,4.24869486065967,,4
49,100,0.0,MVNCR,4.24687076535662,,4
49,100,0.0,MVTCR,4.24635403470772,,4
49,100,0.0,MSLCR,4.24908889685125,,4
50,100,0.0,MVNR,2.76573242976088,,4
50,100,0.0,MVTR,2.76564195262479,,4
50,100,0.0,MSLR,2.76548367143834,,4
50,100,0.0,MVNCR,2.76573242976088,,4
50,100,0.0,MVTCR,2.76564195262322,,4
50,100,0.0,MSLCR,2.76544693734152,,4
51,100,0.0,MVNR,2.78693918917124,,4
51,100,0.0,MVTR,2.78758457496212,,4
51,100,0.0,MSLR,2.78697613943556,,4
51,100,0.0,MVNCR,2.78693918917124,,4
51,100,0.0,MVTCR,2.78758457496388,,4
51,100,0.0,MSLCR,2.78684991813144,,4
52,100,0.0,MVNR,3.11285784806863,,4
52,100,0.0,MVTR,3.11520206007799,,4
52,100,0.0,MSLR,3.11540372944013,,4
52,100,0.0,MVNCR,3.11285784806863,,4
52,100,0.0,MVTCR,3.11520206008108,,4
52,100,0.0,MSLCR,3.11574838882971,,4
53,100,0.0,MVNR,3.0256774531639,,4
53,100,0.0,MVTR,3.02685649483577,,4
53,100,0.0,MSLR,3.02674093999477,,4
53,100,0.0,MVNCR,3.0256774531639,,4
53,100,0.0,MVTCR,3.02685649483279,,4
53,100,0.0,MSLCR,3.02716635571616,,4
54,100,0.0,MVNR,2.73829757193809,,4
54,100,0.0,MVTR,2.7484606066704,,4
54,100,0.0,MSLR,2.74461844239894,,4
54,100,0.0,MVNCR,2.73829757193809,,4
54,100,0.0,MVTCR,2.74846060667381,,4
54,100,0.0,MSLCR,2.74278419488763,,4
55,100,0.0,MVNR,3.05718356459731,,4
55,100,0.0,MVTR,3.06085097386625,,4
55,100,0.0,MSLR,3.06035312550098,,4
55,100,0.0,MVNCR,3.05718356459731,,4
55,100,0.0,MVTCR,3.06085097394037,,4
55,100,0.0,MSLCR,3.06035883516326,,4
56,100,0.0,MVNR,3.72602944810043,,4
56,100,0.0,MVTR,3.72602309324713,,4
56,100,0.0,MSLR,3.72567959340562,,4
56,100,0.0,MVNCR,3.72602944810042,,4
56,100,0.0,MVTCR,3.72602309324568,,4
56,100,0.0,MSLCR,3.7256930016361,,4
57,100,0.0,MVNR,4.49776966378412,,4
57,100,0.0,MVTR,4.5047563392473,,4
57,100,0.0,MSLR,4.50236904751364,,4
57,100,0.0,MVNCR,4.49776966378412,,4
57,100,0.0,MVTCR,4.50475633924397,,4
57,100,0.0,MSLCR,4.50192812530434,,4
58,100,0.0,MVNR,2.97977920088058,,4
58,100,0.0,MVTR,2.98238177791731,,4
58,100,0.0,MSLR,2.98197648803954,,4
58,100,0.0,MVNCR,2.97977920088058,,4
58,100,0.0,MVTCR,2.9823817779475,,4
58,100,0.0,MSLCR,2.9820103460299,,4
59,100,0.0,MVNR,3.32327479158561,,4
59,100,0.0,MVTR,3.32388946672407,,4
59,100,0.0,MSLR,3.3233276883531,,4
59,100,0.0,MVNCR,3.3232747915856,,4
59,100,0.0,MVTCR,3.32388946672261,,4
59,100,0.0,MSLCR,3.32352467863694,,4
60,100,0.0,MVNR,2.96654951433002,,4
60,100,0.0,MVTR,2.96659724896492,,4
60,100,0.0,MSLR,2.96707196447499,,4
60,100,0.0,MVNCR,2.96654951433002,,4
60,100,0.0,MVTCR,2.9665972489649,,4
60,100,0.0,MSLCR,2.96689099531488,,4
61,100,0.0,MVNR,2.79390322055594,,4
61,100,0.0,MVTR,2.79422954105069,,4
61,100,0.0,MSLR,2.79432534348451,,4
61,100,0.0,MVNCR,2.79390322055594,,4
61,100,0.0,MVTCR,2.79422954104633,,4
61,100,0.0,MSLCR,2.79472992841764,,4
62,100,0.0,MVNR,3.05091976376101,,4
62,100,0.0,MVTR,3.05109160346033,,4
62,100,0.0,MSLR,3.050936039358,,4
62,100,0.0,MVNCR,3.05091976376101,,4
62,100,0.0,MVTCR,3.05109160346146,,4
62,100,0.0,MSLCR,3.05123955771392,,4
63,100,0.0,MVNR,2.99573142796,,4
63,100,0.0,MVTR,2.99800855740388,,4
63,100,0.0,MSLR,2.99835187479665,,4
63,100,0.0,MVNCR,2.99573142796,,4
63,100,0.0,MVTCR,2.99800855740236,,4
63,100,0.0,MSLCR,2.99883889530476,,4
64,100,0.0,MVNR,5.14937598219262,,4
64,100,0.0,MVTR,5.19182941639632,,4
64,100,0.0,MSLR,5.18941708583353,,4
64,100,0.0,MVNCR,5.14937598219262,,4
64,100,0.0,MVTCR,5.19182941639462,,4
64,100,0.0,MSLCR,5.1868947706015,,4
65,100,0.0,MVNR,3.38840919739196,,4
65,100,0.0,MVTR,3.39392311404807,,4
65,100,0.0,MSLR,3.39595098206052,,4
65,100,0.0,MVNCR,3.38840919739196,,4
65,100,0.0,MVTCR,3.39392311404932,,4
65,100,0.0,MSLCR,3.39570878033214,,4
66,100,0.0,MVNR,3.0818699706671,,4
66,100,0.0,MVTR,3.08188567057544,,4
66,100,0.0,MSLR,3.08237389225661,,4
66,100,0.0,MVNCR,3.0818699706671,,4
66,100,0.0,MVTCR,3.08188567057868,,4
66,100,0.0,MSLCR,3.08231854598603,,4
67,100,0.0,MVNR,3.29517518283678,,4
67,100,0.0,MVTR,3.2964875071073,,4
67,100,0.0,MSLR,3.29694380626376,,4
67,100,0.0,MVNCR,3.29517518283678,,4
67,100,0.0,MVTCR,3.29648750706572,,4
67,100,0.0,MSLCR,3.29715508700276,,4
68,100,0.0,MVNR,2.78799306546707,,4
68,100,0.0,MVTR,2.7889297046199,,4
68,100,0.0,MSLR,2.78919560691655,,4
68,100,0.0,MVNCR,2.78799306546707,,4
68,100,0.0,MVTCR,2.78892970461939,,4
68,100,0.0,MSLCR,2.78990890787426,,4
69,100,0.0,MVNR,2.88042102313949,,4
69,100,0.0,MVTR,2.88259547646284,,4
69,100,0.0,MSLR,2.88215618342323,,4
69,100,0.0,MVNCR,2.8804210231395,,4
69,100,0.0,MVTCR,2.88259547646279,,4
69,100,0.0,MSLCR,2.88169194927236,,4
70,100,0.0,MVNR,3.21070569174052,,4
70,100,0.0,MVTR,3.21501796731878,,4
70,100,0.0,MSLR,3.21409383596111,,4
70,100,0.0,MVNCR,3.21070569174052,,4
70,100,0.0,MVTCR,3.21501796732546,,4
70,100,0.0,MSLCR,3.21411552224895,,4
71,100,0.0,MVNR,3.29002702540204,,4
71,100,0.0,MVTR,3.29035933234794,,4
71,100,0.0,MSLR,3.29111586306091,,4
71,100,0.0,MVNCR,3.29002702540204,,4
71,100,0.0,MVTCR,3.29035933234201,,4
71,100,0.0,MSLCR,3.29112546469585,,4
72,100,0.0,MVNR,3.49357630481628,,4
72,100,0.0,MVTR,3.48837229915658,,4
72,100,0.0,MSLR,3.48886309487334,,4
72,100,0.0,MVNCR,3.49357630481628,,4
72,100,0.0,MVTCR,3.48837229915678,,4
72,100,0.0,MSLCR,3.4890475875944,,4
73,100,0.0,MVNR,3.33301072106256,,4
73,100,0.0,MVTR,3.3344466585966,,4
73,100,0.0,MSLR,3.33480595740052,,4
73,100,0.0,MVNCR,3.33301072106257,,4
73,100,0.0,MVTCR,3.33444665860997,,4
73,100,0.0,MSLCR,3.33455295029535,,4
74,100,0.0,MVNR,4.75375131248126,,4
74,100,0.0,MVTR,4.75700963337369,,4
74,100,0.0,MSLR,4.75720871204827,,4
74,100,0.0,MVNCR,4.75375131248126,,4
74,100,0.0,MVTCR,4.75700963337373,,4
74,100,0.0,MSLCR,4.75726713787993,,4
75,100,0.0,MVNR,3.64564497883614,,4
75,100,0.0,MVTR,3.64852827721974,,4
75,100,0.0,MSLR,3.6483921656491,,4
75,100,0.0,MVNCR,3.64564497883614,,4
75,100,0.0,MVTCR,3.64852827721942,,4
75,100,0.0,MSLCR,3.64839364428238,,4
76,100,0.0,MVNR,3.45856092867299,,4
76,100,0.0,MVTR,3.45812087143504,,4
76,100,0.0,MSLR,3.45918519263361,,4
76,100,0.0,MVNCR,3.45856092867299,,4
76,100,0.0,MVTCR,3.45812087143418,,4
76,100,0.0,MSLCR,3.45906477863862,,4
77,100,0.0,MVNR,2.84836889406786,,4
77,100,0.0,MVTR,2.84906211930382,,4
77,100,0.0,MSLR,2.84903176025407,,4
77,100,0.0,MVNCR,2.84836889406786,,4
77,100,0.0,MVTCR,2.84906211929485,,4
77,100,0.0,MSLCR,2.84900492085184,,4
78,100,0.0,MVNR,3.49217263458943,,4
78,100,0.0,MVTR,3.49052302688344,,4
78,100,0.0,MSLR,3.49054727937723,,4
78,100,0.0,MVNCR,3.49217263458943,,4
78,100,0.0,MVTCR,3.49052302688999,,4
78,100,0.0,MSLCR,3.49055233948892,,4
79,100,0.0,MVNR,3.25991461691993,,4
79,100,0.0,MVTR,3.26700490736472,,4
79,100,0.0,MSLR,3.26609538634707,,4
79,100,0.0,MVNCR,3.25991461691993,,4
79,100,0.0,MVTCR,3.26700490736433,,4
79,100,0.0,MSLCR,3.26600102434734,,4
80,100,0.0,MVNR,2.40836126832522,,4
80,100,0.0,MVTR,2.40799951087273,,4
80,100,0.0,MSLR,2.40822641375413,,4
80,100,0.0,MVNCR,2.40836126832523,,4
80,100,0.0,MVTCR,2.40799951087232,,4
80,100,0.0,MSLCR,2.40821715240303,,4
81,100,0.0,MVNR,3.74223025169627,,4
81,100,0.0,MVTR,3.74574726810137,,4
81,100,0.0,MSLR,3.74538126546562,,4
81,100,0.0,MVNCR,3.74223025169627,,4
81,100,0.0,MVTCR,3.74574726810031,,4
81,100,0.0,MSLCR,3.74536532821314,,4
82,100,0.0,MVNR,3.37170705962385,,4
82,100,0.0,MVTR,3.37986282504686,,4
82,100,0.0,MSLR,3.38029717643914,,4
82,100,0.0,MVNCR,3.37170705962385,,4
82,100,0.0,MVTCR,3.3798628250466,,4
82,100,0.0,MSLCR,3.37877925016166,,4
83,100,0.0,MVNR,2.58495871714771,,4
83,100,0.0,MVTR,2.5866161866464,,4
83,100,0.0,MSLR,2.58637995771442,,4
83,100,0.0,MVNCR,2.58495871714771,,4
83,100,0.0,MVTCR,2.58661618665028,,4
83,100,0.0,MSLCR,2.58612852174242,,4
84,100,0.0,MVNR,3.24075901105323,,4
84,100,0.0,MVTR,3.24453260242513,,4
84,100,0.0,MSLR,3.24455677986589,,4
84,100,0.0,MVNCR,3.24075901105323,,4
84,100,0.0,MVTCR,3.24453260242384,,4
84,100,0.0,MSLCR,3.24411767578127,,4
85,100,0.0,MVNR,2.76775473605899,,4
85,100,0.0,MVTR,2.76823630074798,,4
85,100,0.0,MSLR,2.76808678898592,,4
85,100,0.0,MVNCR,2.76775473605899,,4
85,100,0.0,MVTCR,2.76823630074904,,4
85,100,0.0,MSLCR,2.76819879528516,,4
86,100,0.0,MVNR,2.65344425023281,,4
86,100,0.0,MVTR,2.65339037224206,,4
86,100,0.0,MSLR,2.6533783003602,,4
86,100,0.0,MVNCR,2.65344425023281,,4
86,100,0.0,MVTCR,2.65339037224206,,4
86,100,0.0,MSLCR,2.65337764694117,,4
87,100,0.0,MVNR,2.77482632935629,,4
87,100,0.0,MVTR,2.77476770668556,,4
87,100,0.0,MSLR,2.77468350537844,,4
87,100,0.0,MVNCR,2.77482632935629,,4
87,100,0.0,MVTCR,2.77476770669568,,4
87,100,0.0,MSLCR,2.77469021394186,,4
88,100,0.0,MVNR,3.20689557459636,,4
88,100,0.0,MVTR,3.20947437741412,,4
88,100,0.0,MSLR,3.20992321664953,,4
88,100,0.0,MVNCR,3.20689557459636,,4
88,100,0.0,MVTCR,3.20947437741928,,4
88,100,0.0,MSLCR,3.21169446612195,,4
89,100,0.0,MVNR,2.96925807320303,,4
89,100,0.0,MVTR,2.97022072614863,,4
89,100,0.0,MSLR,2.97020377915715,,4
89,100,0.0,MVNCR,2.96925807320303,,4
89,100,0.0,MVTCR,2.9702207261499,,4
89,100,0.0,MSLCR,2.97138579425448,,4
90,100,0.0,MVNR,2.7948308495868,,4
90,100,0.0,MVTR,2.7950263050978,,4
90,100,0.0,MSLR,2.79487233471455,,4
90,100,0.0,MVNCR,2.7948308495868,,4
90,100,0.0,MVTCR,2.79502630509805,,4
90,100,0.0,MSLCR,2.79521656720096,,4
91,100,0.0,MVNR,4.24629116837473,,4
91,100,0.0,MVTR,4.26553484625266,,4
91,100,0.0,MSLR,4.26341397680557,,4
91,100,0.0,MVNCR,4.24629116837473,,4
91,100,0.0,MVTCR,4.26553484625031,,4
91,100,0.0,MSLCR,4.26140287302524,,4
92,100,0.0,MVNR,2.9846205487933,,4
92,100,0.0,MVTR,2.98534613957003,,4
92,100,0.0,MSLR,2.98645615494469,,4
92,100,0.0,MVNCR,2.9846205487933,,4
92,100,0.0,MVTCR,2.98534613957,,4
92,100,0.0,MSLCR,2.98656160278785,,4
93,100,0.0,MVNR,3.7289496216877,,4
93,100,0.0,MVTR,3.73256427198827,,4
93,100,0.0,MSLR,3.73173112140056,,4
93,100,0.0,MVNCR,3.7289496216877,,4
93,100,0.0,MVTCR,3.73256427198626,,4
93,100,0.0,MSLCR,3.73145477292449,,4
94,100,0.0,MVNR,3.05974177127127,,4
94,100,0.0,MVTR,3.06161787766897,,4
94,100,0.0,MSLR,3.06183695634047,,4
94,100,0.0,MVNCR,3.05974177127127,,4
94,100,0.0,MVTCR,3.06161787766917,,4
94,100,0.0,MSLCR,3.06216006056581,,4
95,100,0.0,MVNR,3.22399624576908,,4
95,100,0.0,MVTR,3.2245100749971,,4
95,100,0.0,MSLR,3.22458041462018,,4
95,100,0.0,MVNCR,3.22399624576908,,4
95,100,0.0,MVTCR,3.22451007499763,,4
95,100,0.0,MSLCR,3.22457927577121,,4
96,100,0.0,MVNR,2.85419780425607,,4
96,100,0.0,MVTR,2.85598171510482,,4
96,100,0.0,MSLR,2.85581109834476,,4
96,100,0.0,MVNCR,2.85419780425607,,4
96,100,0.0,MVTCR,2.85598171650507,,4
96,100,0.0,MSLCR,2.85591782504653,,4
97,100,0.0,MVNR,3.06807059090431,,4
97,100,0.0,MVTR,3.06714871745728,,4
97,100,0.0,MSLR,3.06797056035183,,4
97,100,0.0,MVNCR,3.06807059090431,,4
97,100,0.0,MVTCR,3.06714871746408,,4
97,100,0.0,MSLCR,3.06827351687407,,4
98,100,0.0,MVNR,4.86580619421163,,4
98,100,0.0,MVTR,4.86775003904861,,4
98,100,0.0,MSLR,4.86757352295008,,4
98,100,0.0,MVNCR,4.86580619421163,,4
98,100,0.0,MVTCR,4.86775003904877,,4
98,100,0.0,MSLCR,4.86751676472111,,4
99,100,0.0,MVNR,3.80986464618878,,4
99,100,0.0,MVTR,3.83115170236516,,4
99,100,0.0,MSLR,3.82398217260155,,4
99,100,0.0,MVNCR,3.80986464618878,,4
99,100,0.0,MVTCR,3.83115170236985,,4
99,100,0.0,MSLCR,3.8223236058363,,4
100,100,0.0,MVNR,3.1752470482718,,4
100,100,0.0,MVTR,3.17793185991195,,4
100,100,0.0,MSLR,3.17823271368694,,4
100,100,0.0,MVNCR,3.17524704827179,,4
100,100,0.0,MVTCR,3.17793185991034,,4
100,100,0.0,MSLCR,3.1782145809879,,4
1,100,0.05,MVNR,2.67809922621699,,4
1,100,0.05,MVTR,2.6769146196404,,4
1,100,0.05,MSLR,2.67647614991196,,4
1,100,0.05,MVNCR,2.67604807084192,0.888801810988022,4
1,100,0.05,MVTCR,2.67838640831542,0.849174170963031,4
1,100,0.05,MSLCR,2.68095045326983,0.904203193736152,4
2,100,0.05,MVNR,2.76940371946677,,4
2,100,0.05,MVTR,2.76758081121608,,4
2,100,0.05,MSLR,2.76794205267743,,4
2,100,0.05,MVNCR,2.76726507310401,0.794316971999148,4
2,100,0.05,MVTCR,2.76777671828909,0.668184589158583,4
2,100,0.05,MSLCR,2.77566180498644,1.74730967041207,4
3,100,0.05,MVNR,3.10772966979113,,4
3,100,0.05,MVTR,3.10653952973221,,4
3,100,0.05,MSLR,3.10649421599696,,4
3,100,0.05,MVNCR,3.10604803791523,1.94183226323754,4
3,100,0.05,MVTCR,3.10607033306156,1.69680962588657,4
3,100,0.05,MSLCR,3.10768357002716,2.31479894098252,4
4,100,0.05,MVNR,2.37633849228068,,4
4,100,0.05,MVTR,2.37616622272191,,4
4,100,0.05,MSLR,2.37607505508088,,4
4,100,0.05,MVNCR,2.37488078918823,0.407005170721078,4
4,100,0.05,MVTCR,2.37582423938684,0.339594106620352,4
4,100,0.05,MSLCR,2.37904933512138,1.04199449516762,4
5,100,0.05,MVNR,2.57483311162397,,4
5,100,0.05,MVTR,2.57479281151491,,4
5,100,0.05,MSLR,2.57478547297894,,4
5,100,0.05,MVNCR,2.57441287992374,0.938544042012562,4
5,100,0.05,MVTCR,2.57499809743685,0.96675775531306,4
5,100,0.05,MSLCR,2.58307235803782,1.49186660277412,4
6,100,0.05,MVNR,2.7341599122898,,4
6,100,0.05,MVTR,2.73397124890084,,4
6,100,0.05,MSLR,2.73371186669591,,4
6,100,0.05,MVNCR,2.73347627354207,0.355735930794852,4
6,100,0.05,MVTCR,2.73538582502918,0.330579902027588,4
6,100,0.05,MSLCR,2.73865991829756,1.14041353573349,4
7,100,0.05,MVNR,2.74721714519133,,4
7,100,0.05,MVTR,2.74714651282322,,4
7,100,0.05,MSLR,2.7471809826173,,4
7,100,0.05,MVNCR,2.7453294008966,0.44509776791018,4
7,100,0.05,MVTCR,2.74637500640802,0.450902157456583,4
7,100,0.05,MSLCR,2.74975125402539,1.16722159370974,4
8,100,0.05,MVNR,2.80499360455872,,4
8,100,0.05,MVTR,2.80495379632068,,4
8,100,0.05,MSLR,2.80462653437966,,4
8,100,0.05,MVNCR,2.80207956234311,3.09424195117918,4
8,100,0.05,MVTCR,2.80698768150723,2.66979069585973,4
8,100,0.05,MSLCR,2.80268118567896,3.40015943472851,4
9,100,0.05,MVNR,3.33072401350879,,4
9,100,0.05,MVTR,3.32466861377215,,4
9,100,0.05,MSLR,3.32450699813943,,4
9,100,0.05,MVNCR,3.32570559775972,1.37543968367952,4
9,100,0.05,MVTCR,3.32478645100991,1.42773071657144,4
9,100,0.05,MSLCR,3.33591908781811,1.14402776853757,4
10,100,0.05,MVNR,2.64487356254515,,4
10,100,0.05,MVTR,2.64439666445701,,4
10,100,0.05,MSLR,2.6420981743721,,4
10,100,0.05,MVNCR,2.63959978231571,1.01323020862101,4
10,100,0.05,MVTCR,2.63873245247947,0.956767401370483,4
10,100,0.05,MSLCR,2.63722722831277,1.7141640720026,4
11,100,0.05,MVNR,3.34547678120544,,4
11,100,0.05,MVTR,3.34681401295727,,4
11,100,0.05,MSLR,3.34741925351617,,4
11,100,0.05,MVNCR,3.34237527424601,4.41028897267911,4
11,100,0.05,MVTCR,3.3511982275686,3.03131691692067,4
11,100,0.05,MSLCR,3.34235566384583,4.61287830635329,4
12,100,0.05,MVNR,2.93539400967356,,4
12,100,0.05,MVTR,2.93257248052835,,4
12,100,0.05,MSLR,2.93208800276213,,4
12,100,0.05,MVNCR,2.9321097470322,1.09979878884881,4
12,100,0.05,MVTCR,2.93435805906332,1.04615224643309,4
12,100,0.05,MSLCR,2.93669012988761,2.06474790071852,4
13,100,0.05,MVNR,2.45350870432416,,4
13,100,0.05,MVTR,2.45350994376399,,4
13,100,0.05,MSLR,2.45347537923615,,4
13,100,0.05,MVNCR,2.45199593888665,0.234460842279689,4
13,100,0.05,MVTCR,2.45285034015052,0.224071585545326,4
13,100,0.05,MSLCR,2.45915493941647,1.12193538663835,4
14,100,0.05,MVNR,3.49910810105244,,4
14,100,0.05,MVTR,3.49649785363704,,4
14,100,0.05,MSLR,3.49688029634686,,4
14,100,0.05,MVNCR,3.49460863996184,6.47921390236955,4
14,100,0.05,MVTCR,3.49652397243466,5.93178649407894,4
14,100,0.05,MSLCR,3.49560642143249,7.49888175422035,4
15,100,0.05,MVNR,3.00069253815558,,4
15,100,0.05,MVTR,2.99757664139059,,4
15,100,0.05,MSLR,2.99771569388836,,4
15,100,0.05,MVNCR,2.99834897004617,2.56643813746505,4
15,100,0.05,MVTCR,2.99749746604256,2.00574710826881,4
15,100,0.05,MSLCR,2.99972203025239,3.00985697016721,4
16,100,0.05,MVNR,3.45468820953594,,4
16,100,0.05,MVTR,3.45412075666472,,4
16,100,0.05,MSLR,3.45283521668263,,4
16,100,0.05,MVNCR,3.45045254485591,3.3412831286293,4
16,100,0.05,MVTCR,3.45665680063643,2.8375802322089,4
16,100,0.05,MSLCR,3.45016846263774,3.17642859686677,4
17,100,0.05,MVNR,2.52884287096647,,4
17,100,0.05,MVTR,2.52816443517899,,4
17,100,0.05,MSLR,2.52798956569372,,4
17,100,0.05,MVNCR,2.52697074028041,0.204845650273419,4
17,100,0.05,MVTCR,2.5281914809829,0.317473461724714,4
17,100,0.05,MSLCR,2.52703544068975,0.751052329513911,4
18,100,0.05,MVNR,2.95673275426776,,4
18,100,0.05,MVTR,2.95756637165673,,4
18,100,0.05,MSLR,2.95817843143983,,4
18,100,0.05,MVNCR,2.95506979798242,0.613777727861057,4
18,100,0.05,MVTCR,2.95865408671651,0.60708784233425,4
18,100,0.05,MSLCR,2.95555123170349,1.31636259996889,4
19,100,0.05,MVNR,2.59225479420591,,4
19,100,0.05,MVTR,2.59103089062289,,4
19,100,0.05,MSLR,2.59093572799397,,4
19,100,0.05,MVNCR,2.59088429912552,0.346177240297395,4
19,100,0.05,MVTCR,2.59148464504052,0.348982690096085,4
19,100,0.05,MSLCR,2.59867238603189,0.814572804457668,4
20,100,0.05,MVNR,3.44749840627681,,4
20,100,0.05,MVTR,3.45876949569592,,4
20,100,0.05,MSLR,3.45604188940044,,4
20,100,0.05,MVNCR,3.44857241555038,0.416416564845518,4
20,100,0.05,MVTCR,3.46259994846021,0.433592894038874,4
20,100,0.05,MSLCR,3.47495167280673,1.21726149760417,4
21,100,0.05,MVNR,3.03268786261318,,4
21,100,0.05,MVTR,3.03170519297898,,4
21,100,0.05,MSLR,3.03227664906103,,4
21,100,0.05,MVNCR,3.03121556742236,2.28814070623778,4
21,100,0.05,MVTCR,3.03266497174498,2.05345977692746,4
21,100,0.05,MSLCR,3.03392988061681,2.62010167877896,4
22,100,0.05,MVNR,3.60328672567989,,4
22,100,0.05,MVTR,3.61705390150333,,4
22,100,0.05,MSLR,3.61143150874284,,4
22,100,0.05,MVNCR,3.60124201851606,0.84520050066821,4
22,100,0.05,MVTCR,3.61727447826392,0.71978173189483,4
22,100,0.05,MSLCR,3.61981089072547,1.10465964064372,4
23,100,0.05,MVNR,3.04592577815182,,4
23,100,0.05,MVTR,3.04291915867177,,4
23,100,0.05,MSLR,3.04305362167704,,4
23,100,0.05,MVNCR,3.04320104679037,1.55943942482036,4
23,100,0.05,MVTCR,3.04333857681313,0.871249339638959,4
23,100,0.05,MSLCR,3.04350621151366,1.80026585122433,4
24,100,0.05,MVNR,2.79814797454854,,4
24,100,0.05,MVTR,2.7978375869934,,4
24,100,0.05,MSLR,2.79777888059515,,4
24,100,0.05,MVNCR,2.79781997843175,0.605280337120617,4
24,100,0.05,MVTCR,2.79927834441522,0.606665144599553,4
24,100,0.05,MSLCR,2.80617970952878,1.15490312411651,4
25,100,0.05,MVNR,2.90777049567048,,4
25,100,0.05,MVTR,2.90667297199368,,4
25,100,0.05,MSLR,2.90674294020617,,4
25,100,0.05,MVNCR,2.90665379824048,0.630362752645059,4
25,100,0.05,MVTCR,2.90679482361321,0.6472764903366,4
25,100,0.05,MSLCR,2.90960719185764,1.16560083413412,4
26,100,0.05,MVNR,2.52026231763023,,4
26,100,0.05,MVTR,2.52026648125421,,4
26,100,0.05,MSLR,2.52029890379573,,4
26,100,0.05,MVNCR,2.5210211912104,0.563671182789589,4
26,100,0.05,MVTCR,2.52084141375083,0.3868016480512,4
26,100,0.05,MSLCR,2.52856669883699,1.19912949345324,4
27,100,0.05,MVNR,2.81545697937326,,4
27,100,0.05,MVTR,2.81462508910136,,4
27,100,0.05,MSLR,2.81462046971717,,4
27,100,0.05,MVNCR,2.81320436306887,0.487886049068187,4
27,100,0.05,MVTCR,2.81527711200929,0.630053164288276,4
27,100,0.05,MSLCR,2.81545430436888,1.27226365134608,4
28,100,0.05,MVNR,3.26299864977678,,4
28,100,0.05,MVTR,3.26114190912828,,4
28,100,0.05,MSLR,3.26092713103335,,4
28,100,0.05,MVNCR,3.26068182474162,2.25041446769241,4
28,100,0.05,MVTCR,3.26310453356254,1.85146535771221,4
28,100,0.05,MSLCR,3.26351571365343,2.51395338607547,4
29,100,0.05,MVNR,2.62654447028181,,4
29,100,0.05,MVTR,2.62883067579948,,4
29,100,0.05,MSLR,2.6283526883674,,4
29,100,0.05,MVNCR,2.62681197699524,0.307922016794098,4
29,100,0.05,MVTCR,2.63682077159744,0.367029651963527,4
29,100,0.05,MSLCR,2.63526711333735,1.04301936909683,4
30,100,0.05,MVNR,2.64789871663201,,4
30,100,0.05,MVTR,2.6485304416995,,4
30,100,0.05,MSLR,2.64856380931546,,4
30,100,0.05,MVNCR,2.64818984795662,0.580772117089831,4
30,100,0.05,MVTCR,2.65174264626862,0.483933335090287,4
